pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_2783	335.5508113401381	-2.0706012005961685	0.6704210800802287	2.1382177031180956e-4	7.024755700480456e-4	dispensable	V	ABC transporter (permease)	-	putative ABC transport system permease protein[K02004]; bacitracin transport system permease protein[K11632]; cationic antimicrobial peptide transport system permease protein[K19080]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; ABC transporters[map02010]; Two-component system[map02020]; Staphylococcus aureus infection[map05150]	-	-	-	-
cluster_279	1804.7224962105925	0.6869320214437852	0.23768899846182526	0.00296557787020092	0.007708081582628351	core	G	M42 glutamyl aminopeptidase	Glutamyl aminopeptidase[3.4.11.7]	glutamyl aminopeptidase[K01261]	-	-	-	-	-
cluster_2790	44.86068927183097	-0.6163946391525643	1.0726991830562485	0.3491580404921923	0.44647357466953425	dispensable	V	ABC transporter, ATP-binding protein	-	ATP-binding cassette, subfamily B, bacterial[K06147]; ATP-binding cassette, subfamily B, bacterial MsbA[K11085]	ABC transporters[map02010]	-	-	-	-
cluster_2794	705.5684906639918	-0.19442748846362276	0.30941341728040606	0.4945481775662113	0.5913035664178808	dispensable	H	Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme	Methionine adenosyltransferase[2.5.1.6]	S-adenosylmethionine synthetase[K00789]	Cysteine and methionine metabolism[map00270]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Orthophosphate + Diphosphate + S-Adenosyl-L-methionine <=> ATP + L-Methionine + H2O[R00177]; ATP + L-Selenomethionine + H2O <=> Orthophosphate + Diphosphate + Se-Adenosylselenomethionine[R04771]	-	-	-
cluster_28	616.8986045609364	-1.194412789330076	0.260253464065085	2.538216148429499e-6	1.1620050237997338e-5	core	S	Belongs to the UPF0403 family	-	-	-	-	-	-	-
cluster_280	1943.3592957116289	-0.5207688050831999	0.1950124892491849	0.0060214278062162676	0.014339735329089451	dispensable	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex	-	DNA mismatch repair protein MutL[K03572]	Mismatch repair[map03430]	-	-	-	-
cluster_2801	101.46307788322805	10.41391765421219	1.4936529584263596	9.995208228234526e-13	9.155214446377061e-12	dispensable	-	-	-	-	-	-	-	-	-
cluster_281	3034.5350129027975	-1.0104737080025528	0.2723366549271936	1.3669364210383306e-4	4.644957913112107e-4	core	G	Belongs to the MIP aquaporin (TC 1.A.8) family	-	glycerol uptake facilitator protein[K02440]	-	-	-	-	-
cluster_2810	734.2118233023235	9.89601129193598	1.578182504669503	1.2504664939906915e-10	9.346209664005544e-10	dispensable	S	Staphylococcal AgrD protein	-	AgrD protein[K07800]	Two-component system[map02020]; Quorum sensing[map02024]	-	-	-	-
cluster_2812	91.36173405498505	-0.6769606707433719	0.9608035424489838	0.29685312611056963	0.39382514730668905	dispensable	E	COG3227 Zinc metalloprotease (elastase)	Bacillolysin[3.4.24.28]; Aureolysin[3.4.24.29]	bacillolysin[K01400]; aureolysin[K01401]; zinc metalloproteinase[K19351]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Staphylococcus aureus infection[map05150]	-	-	-	-
cluster_2814	2321.3755258770684	0.45768285464946623	0.22149001192201448	0.029585222462271254	0.05557483676688594	dispensable	C	L-lactate permease	-	glycolate permease[K02550]; lactate permease[K03303]	-	-	-	-	-
cluster_2818	298.5738282133677	8.646720004806676	1.0162572312315823	8.239330868339701e-18	1.5077028439536558e-16	dispensable	H	Thiamine monophosphate synthase	Thiamine phosphate synthase[2.5.1.3]; Thiazole tautomerase[5.3.99.10]	thiamine-phosphate pyrophosphorylase[K00788]; thiazole tautomerase (transcriptional regulator TenI)[K10810]	Thiamine metabolism[map00730]; Metabolic pathways[map01100]	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 4-Methyl-5-(2-phosphooxyethyl)thiazole <=> Diphosphate + Thiamin monophosphate[R03223]; 2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate <=> 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate[R09977]; 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate <=> Thiamin monophosphate + Diphosphate + CO2[R10712]	-	-	-
cluster_2819	933.0185203945957	-1.7449301916236246	0.6680181661085904	0.0018145894750547958	0.004950859373242905	dispensable	G	Major facilitator	-	MFS transporter, ACS family, glucarate transporter[K03535]	-	-	-	-	-
cluster_282	86.65568208808659	1.1763205135737653	0.39003150502140255	0.0013709353459210986	0.003880051681255803	dispensable	-	-	-	-	-	-	-	-	-
cluster_2820	486.2131354692339	-1.2642311435310607	0.47473555495327957	0.0035743184505107116	0.0090754624772138	dispensable	P	Glycine betaine	-	osmoprotectant transport system substrate-binding protein[K05845]; osmoprotectant transport system permease protein[K05846]	ABC transporters[map02010]	-	-	-	-
cluster_2825	311.29779056296525	-0.5902602220117154	0.8306509572847561	0.339348409606085	0.43691279263476535	dispensable	C	Nitrate reductase beta subunit	Nitrate reductase (quinone)[1.7.5.1]	nitrate reductase / nitrite oxidoreductase, beta subunit[K00371]; selenate/chlorate reductase subunit beta[K17051]	Nitrogen metabolism[map00910]; Microbial metabolism in diverse environments[map01120]; Two-component system[map02020]	Nitrite + Acceptor + H2O <=> Nitrate + Reduced acceptor[R00798]; 2 Ferricytochrome c + Nitrite + H2O <=> Nitrate + 2 Ferrocytochrome c + 2 H+[R01106]; Nitrate + Hydroquinone <=> Nitrite + Quinone + H2O[R09497]	-	-	Nitrogen Cycle: Nitrate reduction
cluster_283	493.89456190139225	0.2672661654820169	0.5988705898422432	0.5995804161688016	0.6832727434078255	dispensable	I	phosphomevalonate kinase	Mevalonate kinase[2.7.1.36]; Glucuronokinase[2.7.1.43]; Phosphomevalonate kinase[2.7.4.2]	mevalonate kinase[K00869]; phosphomevalonate kinase[K00938]; glucuronokinase[K16190]	Pentose and glucuronate interconversions[map00040]; Ascorbate and aldarate metabolism[map00053]; Amino sugar and nucleotide sugar metabolism[map00520]; Terpenoid backbone biosynthesis[map00900]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Peroxisome[map04146]	ATP + D-Glucuronate <=> ADP + D-Glucuronate 1-phosphate[R01476]; ATP + (R)-Mevalonate <=> ADP + (R)-5-Phosphomevalonate[R02245]; ATP + (R)-5-Phosphomevalonate <=> ADP + (R)-5-Diphosphomevalonate[R03245]	-	-	-
cluster_2831	51.42916641689854	9.33420887151779	1.7267688427623804	2.1644351103009018e-8	1.2929758707688688e-7	dispensable	S	Sucrose-6F-phosphate phosphohydrolase	FMN hydrolase[3.1.3.102]; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase[3.1.3.104]	FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase[K20861]	Riboflavin metabolism[map00740]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	FMN + H2O <=> Riboflavin + Orthophosphate[R00548]; 5-Amino-6-(5'-phospho-D-ribitylamino)uracil + H2O <=> 5-Amino-6-(1-D-ribitylamino)uracil + Orthophosphate[R07280]	-	-	-
cluster_284	171.60494939436927	0.7890306426015263	0.5121319463803737	0.08206485518552481	0.13399717892856974	dispensable	S	Belongs to the UPF0741 family	-	-	-	-	-	-	-
cluster_2841	558.5858476370115	0.32249851312296385	0.23408738988529962	0.1357025547672346	0.20663650615919416	dispensable	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	2-oxoglutarate reductase[1.1.1.399]; Phosphoglycerate dehydrogenase[1.1.1.95]	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase[K00058]; GTPase[K03977]	Glycine, serine and threonine metabolism[map00260]; Methane metabolism[map00680]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	3-Phospho-D-glycerate + NAD+ <=> 3-Phosphonooxypyruvate + NADH + H+[R01513]	-	-	-
cluster_2844	467.01740734625537	0.6244532879355891	0.3541814785864115	0.057343631978174735	0.09821523626600771	dispensable	C	Luciferase-like monooxygenase	-	-	-	-	-	-	-
cluster_2845	39.80643496174811	3.1461184537628815	1.220250473818627	1.499226546709895e-4	5.056131132086199e-4	dispensable	S	Dihydroxyacetone kinase	Phosphoenolpyruvate--glycerone phosphotransferase[2.7.1.121]	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL[K05879]	Glycerolipid metabolism[map00561]; Metabolic pathways[map01100]	Phosphoenolpyruvate + Glycerone <=> Pyruvate + Glycerone phosphate[R01012]	-	-	-
cluster_2848	54.418099618042625	-1.3650205872869874	0.2181460706555359	1.899726075558991e-10	1.3937160886128636e-9	dispensable	F	Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis	Thymidylate synthase[2.1.1.45]	thymidylate synthase[K00560]	Pyrimidine metabolism[map00240]; One carbon pool by folate[map00670]; Metabolic pathways[map01100]	dUMP + 5,10-Methylenetetrahydrofolate <=> Dihydrofolate + dTMP[R02101]	-	-	-
cluster_285	4394.394833092681	1.0292723504177517	0.20821827538163348	5.132298251000421e-7	2.5613225127249754e-6	dispensable	-	-	-	-	-	-	-	-	-
cluster_2852	1458.0226007778706	-2.1997733982210272	0.45220294130906924	1.0788361399673378e-7	5.802388969013519e-7	dispensable	E	Belongs to the Glu Leu Phe Val dehydrogenases family	Glutamate dehydrogenase[1.4.1.2]; Glutamate dehydrogenase (NAD(P)(+))[1.4.1.3]	glutamate dehydrogenase[K00260]; glutamate dehydrogenase (NAD(P)+)[K00261]	Arginine biosynthesis[map00220]; Alanine, aspartate and glutamate metabolism[map00250]; Taurine and hypotaurine metabolism[map00430]; Nitrogen metabolism[map00910]; Metabolic pathways[map01100]; Carbon metabolism[map01200]	L-Glutamate + NAD+ + H2O <=> 2-Oxoglutarate + Ammonia + NADH + H+[R00243]; L-Glutamate + NADP+ + H2O <=> 2-Oxoglutarate + Ammonia + NADPH + H+[R00248]	-	-	-
cluster_2855	674.8676255230582	0.5585144691999417	0.47206461284798074	0.18495128823659945	0.2684069743597688	dispensable	L	Excinuclease	-	-	-	-	-	-	-
cluster_2857	136.759748117631	-0.7459390006354568	1.078895061693563	0.2633888735147857	0.3597727041059964	dispensable	G	invertase	Protein-N(pi)-phosphohistidine--sucrose phosphotransferase[2.7.1.211]; Beta-fructofuranosidase[3.2.1.26]	beta-fructofuranosidase[K01193]; sucrose PTS system EIIBCA or EIIBC component[K02810]	Galactose metabolism[map00052]; Starch and sucrose metabolism[map00500]; Metabolic pathways[map01100]; Phosphotransferase system (PTS)[map02060]	Sucrose + H2O <=> D-Fructose + D-Glucose[R00801]; Sucrose + H2O <=> beta-D-Fructose + alpha-D-Glucose[R00802]; Sucrose + Protein N(pi)-phospho-L-histidine <=> Sucrose 6-phosphate + Protein histidine[R00811]; Raffinose + H2O <=> Melibiose + D-Fructose[R02410]; Stachyose + H2O <=> D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose + D-Fructose[R03635]; Sucrose 6-phosphate + H2O <=> D-Fructose + D-Glucose 6-phosphate[R03921]; Sucrose + H2O <=> beta-D-Fructose + alpha-D-Glucose[R06088]	-	-	-
cluster_286	666.0790312881086	0.2224190829945336	0.46754881188764597	0.5942178374543641	0.6791060999478447	dispensable	GM	Transport permease protein	-	lipopolysaccharide transport system permease protein[K09690]; teichoic acid transport system permease protein[K09692]	ABC transporters[map02010]	-	-	-	-
cluster_2861	157.55763127447324	1.5234340918580143	1.5395684562832719	0.05776792653114994	0.09883561422631995	dispensable	OP	Belongs to the sulfur carrier protein TusA family	-	tRNA 2-thiouridine synthesizing protein A[K04085]	Sulfur relay system[map04122]	-	-	-	-
cluster_2865	22.238694524265547	-2.4019275565635883	1.6297525051677144	0.00816058395853246	0.018679582547783864	dispensable	L	Subunit R is required for both nuclease and ATPase activities, but not for modification	Type I site-specific deoxyribonuclease[3.1.21.3]	type I restriction enzyme, R subunit[K01153]	-	-	-	-	-
cluster_2867	106.07117793823389	5.583082242326059	1.0084209954969678	2.685391568146892e-9	1.7665881721032445e-8	dispensable	K	May be required for sporulation	-	cell division protein WhiA[K09762]	-	-	-	-	-
cluster_2868	1203.3657662725645	13.61748256142373	1.7681120652787854	1.811162667895575e-15	2.2883896565791708e-14	dispensable	P	P-type ATPase	P-type Cu(2+) transporter[3.6.3.4]	P-type Cu2+ transporter[K01533]	-	ATP + H2O <=> ADP + Orthophosphate[R00086]	-	-	-
cluster_287	537.091573856015	-1.5699311220736485	0.49864239790758813	5.193756227549673e-4	0.0015931521992792058	dispensable	GM	ADP-glyceromanno-heptose 6-epimerase activity	GDP-L-fucose synthase[1.1.1.271]; UDP-glucuronate decarboxylase[4.1.1.35]	GDP-L-fucose synthase[K02377]; UDP-glucuronate decarboxylase[K08678]	Fructose and mannose metabolism[map00051]; Amino sugar and nucleotide sugar metabolism[map00520]; Metabolic pathways[map01100]	UDP-glucuronate <=> UDP-D-xylose + CO2[R01384]; GDP-L-fucose + NADP+ <=> GDP-4-dehydro-6-deoxy-D-mannose + NADPH + H+[R05692]	-	-	-
cluster_2872	114.94959482877766	-0.36801410660252526	0.6057941711312067	0.47343861773165224	0.570995666233932	dispensable	C	COG0604 NADPH quinone reductase and related Zn-dependent oxidoreductases	Alcohol dehydrogenase[1.1.1.1]	alcohol dehydrogenase[K00001]; acrylyl-CoA reductase (NADPH)[K19745]	Glycolysis / Gluconeogenesis[map00010]; Fatty acid degradation[map00071]; Tyrosine metabolism[map00350]; Chloroalkane and chloroalkene degradation[map00625]; Naphthalene degradation[map00626]; Propanoate metabolism[map00640]; Retinol metabolism[map00830]; Metabolism of xenobiotics by cytochrome P450[map00980]; Drug metabolism - cytochrome P450[map00982]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Degradation of aromatic compounds[map01220]	Primary alcohol + NAD+ <=> Aldehyde + NADH + H+[R00623]; Ethanol + NAD+ <=> Acetaldehyde + NADH + H+[R00754]; Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+[R00919]; Retinol + NAD+ <=> Retinal + NADH + H+[R02124]; 3alpha,7alpha,26-Trihydroxy-5beta-cholestane + NAD+ <=> 3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al + NADH + H+[R04805]; 3,4-Dihydroxyphenylethyleneglycol + NAD+ <=> 3,4-Dihydroxymandelaldehyde + NADH + H+[R04880]; trans-3-Chloro-2-propene-1-ol + NAD+ <=> trans-3-Chloroallyl aldehyde + NADH + H+[R05233]; cis-3-Chloro-2-propene-1-ol + NAD+ <=> cis-3-Chloroallyl aldehyde + NADH + H+[R05234]; 1-Hydroxymethylnaphthalene + NAD+ <=> 1-Naphthaldehyde + NADH + H+[R06917]; (2-Naphthyl)methanol + NAD+ <=> 2-Naphthaldehyde + NADH + H+[R06927]; Chloral hydrate + NADH + H+ <=> Trichloroethanol + NAD+ + H2O[R07105]; Aldophosphamide + NADH + H+ <=> Alcophosphamide + NAD+[R08281]; 2-Phenyl-1,3-propanediol monocarbamate + NAD+ <=> 3-Carbamoyl-2-phenylpropionaldehyde + NADH + H+[R08306]; 4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one + NAD+ <=> 5-Phenyl-1,3-oxazinane-2,4-dione + NADH + H+[R08310]	-	-	-
cluster_2873	55.1103123701694	0.16712082153651778	0.9582577874136775	0.7923071775137043	0.8414629930632536	dispensable	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis	Dihydrofolate reductase[1.5.1.3]	dihydrofolate reductase[K00287]	One carbon pool by folate[map00670]; Folate biosynthesis[map00790]; Metabolic pathways[map01100]	Tetrahydrofolate + NAD+ <=> Dihydrofolate + NADH + H+[R00936]; Tetrahydrofolate + 2 NAD+ <=> Folate + 2 NADH + 2 H+[R00937]; Tetrahydrofolate + NADP+ <=> Dihydrofolate + NADPH + H+[R00939]; Tetrahydrofolate + 2 NADP+ <=> Folate + 2 NADPH + 2 H+[R00940]; Dihydrofolate + NAD+ <=> Folate + NADH + H+[R02235]; Dihydrofolate + NADP+ <=> Folate + NADPH + H+[R02236]; Tetrahydrobiopterin + NADP+ <=> 7,8-Dihydrobiopterin + NADPH + H+[R11765]	trimethoprim-resistant dihydrofolate reductase	Drug: Trimethoprim	-
cluster_2876	235.5974204611048	4.954058055713752	1.4687199846864052	1.1431895535758039e-5	4.727163037123843e-5	dispensable	L	COG1961 Site-specific recombinases, DNA invertase Pin homologs	-	-	-	-	-	-	-
cluster_2879	491.3295925946282	-1.4007824302349094	0.5727833782682854	0.005292445330814052	0.012756355740584363	dispensable	S	Fusaric acid resistance protein family	-	-	-	-	-	-	-
cluster_288	380.4506184096576	1.1120047358262495	0.4798186087173878	0.010758971525093334	0.02373982351760026	dispensable	G	Belongs to the metallo-dependent hydrolases superfamily. NagA family	N-acetylglucosamine-6-phosphate deacetylase[3.5.1.25]	N-acetylglucosamine-6-phosphate deacetylase[K01443]	Amino sugar and nucleotide sugar metabolism[map00520]	N-Acetyl-D-glucosamine 6-phosphate + H2O <=> D-Glucosamine 6-phosphate + Acetate[R02059]	-	-	-
cluster_2881	131.88755952416858	10.870909994363444	1.383471455794968	1.1473088497960792e-15	1.4971440072748836e-14	dispensable	S	Putative adhesin	-	lia operon protein LiaG[K11621]	Two-component system[map02020]	-	-	-	-
cluster_2886	157.9366183318486	0.14786359964804352	0.4193077726076373	0.6969258827332255	0.7611720000561722	dispensable	G	glucosamine-6-phosphate deaminase activity	6-phosphogluconolactonase[3.1.1.31]; Glucosamine-6-phosphate deaminase[3.5.99.6]	6-phosphogluconolactonase[K01057]; glucosamine-6-phosphate deaminase[K02564]	Pentose phosphate pathway[map00030]; Amino sugar and nucleotide sugar metabolism[map00520]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	D-Glucosamine 6-phosphate + H2O <=> D-Fructose 6-phosphate + Ammonia[R00765]; D-Glucono-1,5-lactone 6-phosphate + H2O <=> 6-Phospho-D-gluconate[R02035]	-	-	-
cluster_2887	219.8129533705294	11.690074650527771	1.221556279081487	2.628758008335672e-22	7.749968054204425e-21	dispensable	-	-	-	-	-	-	-	-	-
cluster_289	288.2338076156682	-0.029123896187473707	0.40054275628781827	0.9363586841935961	0.9523273038585754	dispensable	-	-	-	-	-	-	-	-	-
cluster_2891	362.59180074479696	2.6275650007403226	1.709122502303263	0.005696145127857941	0.01365831822388443	dispensable	P	Rhodanese Homology Domain	Hydroxyacylglutathione hydrolase[3.1.2.6]; C-terminal processing peptidase[3.4.21.102]	hydroxyacylglutathione hydrolase[K01069]; carboxyl-terminal processing protease[K03797]	Pyruvate metabolism[map00620]	(R)-S-Lactoylglutathione + H2O <=> Glutathione + (R)-Lactate[R01736]	-	-	-
cluster_2896	308.0171363924794	8.671553291946926	0.6827862441136322	2.7926846196685572e-37	4.0417762859203114e-35	dispensable	E	Cysteine synthase	Cystathionine beta-synthase (O-acetyl-L-serine)[2.5.1.134]; Cysteine synthase[2.5.1.47]	cysteine synthase[K01738]; cystathionine beta-synthase (O-acetyl-L-serine)[K17216]	Cysteine and methionine metabolism[map00270]; Sulfur metabolism[map00920]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate[R00897]; O-Acetyl-L-serine + Hydrogen selenide <=> L-Selenocysteine + Acetate[R03601]; O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate[R04859]; O-Acetyl-L-serine + L-Homocysteine <=> L-Cystathionine + Acetate[R10305]	-	-	-
cluster_2897	146.89052669524457	0.43814589792606	0.7635092326201744	0.46000731859420585	0.5575421783037501	dispensable	L	hmm pf02796	-	-	-	-	-	-	-
cluster_2898	282.39806156944576	-1.1813842611449115	0.5633860350753085	0.016833516310730556	0.03463577879944658	dispensable	L	SbcCD cleaves DNA hairpin structures. These structures can inhibit DNA replication and are intermediates in certain DNA recombination reactions. The complex acts as a 3'- 5' double strand exonuclease that can open hairpins. It also has a 5' single-strand endonuclease activity (By similarity)	-	DNA repair protein SbcC/Rad50[K03546]	-	-	-	-	-
cluster_29	752.2104371503682	-0.440298741972983	0.5217656821402868	0.3357867905940051	0.43320305561236316	core	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	DNA helicase[3.6.4.12]	holliday junction DNA helicase RuvA[K03550]	Homologous recombination[map03440]	-	-	-	-
cluster_290	6223.9755709717965	-0.4206514621021116	0.20391813553573337	0.029820907205319536	0.055852805024551415	dispensable	E	Catalyzes the removal of elemental sulfur and selenium atoms from L-cysteine, L-cystine, L-selenocysteine, and L- selenocystine to produce L-alanine	Cysteine desulfurase[2.8.1.7]; Selenocysteine lyase[4.4.1.16]	cysteine desulfurase[K04487]; cysteine desulfurase / selenocysteine lyase[K11717]	Selenocompound metabolism[map00450]; Thiamine metabolism[map00730]; Metabolic pathways[map01100]; Sulfur relay system[map04122]	L-Selenocysteine + Reduced acceptor <=> Hydrogen selenide + L-Alanine + Acceptor[R03599]; [Enzyme]-cysteine + L-Cysteine <=> [Enzyme]-S-sulfanylcysteine + L-Alanine[R07460]; L-Cysteine + [Protein]-L-cysteine <=> L-Alanine + [Protein]-S-sulfanyl-L-cysteine[R11528]; [Enzyme]-S-sulfanylcysteine + [Protein]-L-cysteine <=> [Enzyme]-cysteine + [Protein]-S-sulfanyl-L-cysteine[R11529]	-	-	-
cluster_2904	283.6176473530319	11.919921000370946	1.4177300432258695	9.501250931416494e-18	1.6900549142810123e-16	dispensable	S	Domain of unkown function (DUF1775)	-	DUF177 domain-containing protein[K07040]	-	-	-	-	-
cluster_2905	189.1984454142344	-0.8880644585786687	0.5717453845065219	0.07311235630119202	0.12118154214627558	dispensable	S	TM2 domain	-	-	-	-	-	-	-
cluster_2909	64.41462235822571	0.4436165020019286	0.7560007173998448	0.4521952760143966	0.5499578910732769	dispensable	E	Belongs to the aspartokinase family	Aspartate kinase[2.7.2.4]	aspartate kinase[K00928]	Glycine, serine and threonine metabolism[map00260]; Monobactam biosynthesis[map00261]; Cysteine and methionine metabolism[map00270]; Lysine biosynthesis[map00300]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; 2-Oxocarboxylic acid metabolism[map01210]; Biosynthesis of amino acids[map01230]	ATP + L-Aspartate <=> ADP + 4-Phospho-L-aspartate[R00480]	-	-	-
cluster_291	6616.833535444415	-0.7919518441456834	0.23055844801055222	4.522158597041947e-4	0.0014033677361580466	dispensable	C	oxidoreductase activity	Deleted entry[1.6.99.3]	NADH:ubiquinone reductase (H+-translocating)[K03885]	Oxidative phosphorylation[map00190]	-	-	-	-
cluster_2910	88.97050981117829	-0.6726788579685788	0.5419598772354935	0.15500542159867908	0.2314902731567515	dispensable	E	Component of the transport system for branched-chain amino acids	-	branched-chain amino acid:cation transporter, LIVCS family[K03311]	-	-	-	-	-
cluster_2911	2561.4952171124346	15.014282889649914	1.37212438811029	6.61800266745526e-29	3.57147804969111e-27	dispensable	O	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter	-	urease accessory protein[K03190]	-	-	-	-	-
cluster_2914	1298.7876478302749	14.046886379861254	1.3985228815924042	1.2215917942103184e-24	4.321720303072949e-23	dispensable	O	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter	-	urease accessory protein[K03188]	-	-	-	-	-
cluster_2916	110.81317945624924	10.665456167201217	1.3450786908104178	6.793797866023323e-16	9.165869663312822e-15	dispensable	V	ABC transporter, ATP-binding protein	-	ABC-2 type transport system ATP-binding protein[K01990]	-	-	-	-	-
cluster_292	1023.2334518692525	-0.2238808609229404	0.24267955255490486	0.31492612954222465	0.4123046038085704	dispensable	P	Na( ) H( ) antiporter subunit	-	multicomponent Na+:H+ antiporter subunit E[K05569]	-	-	-	-	-
cluster_2925	1255.2674592665119	-0.03318504461409944	0.5095617916139318	0.9411355042025187	0.9547740916868216	dispensable	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	GTP diphosphokinase[2.7.6.5]	GTP pyrophosphokinase[K00951]	Purine metabolism[map00230]	ATP + GTP <=> AMP + Guanosine 3'-diphosphate 5'-triphosphate[R00429]	-	-	-
cluster_2927	677.9442154729929	-0.7562565751070565	0.5612842018019784	0.12043576380331399	0.18687498633028835	dispensable	F	Belongs to the ribulokinase family	Ribulokinase[2.7.1.16]	L-ribulokinase[K00853]	Pentose and glucuronate interconversions[map00040]; Metabolic pathways[map01100]	ATP + D-Ribulose <=> ADP + D-Ribulose 5-phosphate[R01526]; ATP + L-Ribulose <=> ADP + L-Ribulose 5-phosphate[R02439]	-	-	-
cluster_2928	109.65176637511112	10.690748600594869	1.2599665863521594	6.662699278558831e-18	1.233374099007635e-16	dispensable	S	YueH-like protein	-	-	-	-	-	-	-
cluster_293	772.6055718638647	-1.3129009608122597	0.23468351506226504	1.1317775840301735e-8	6.95671781380709e-8	dispensable	J	RNA binding protein, contains ribosomal protein S1 domain	Glucose-6-phosphate isomerase[5.3.1.9]	glucose-6-phosphate isomerase[K01810]; small subunit ribosomal protein S1[K02945]; general stress protein 13[K07570]; S1 RNA binding domain protein[K07571]; CRISPR-associated protein Cmr6[K19142]	Glycolysis / Gluconeogenesis[map00010]; Pentose phosphate pathway[map00030]; Starch and sucrose metabolism[map00500]; Amino sugar and nucleotide sugar metabolism[map00520]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Ribosome[map03010]	alpha-D-Glucose 6-phosphate <=> beta-D-Glucose 6-phosphate[R02739]; alpha-D-Glucose 6-phosphate <=> beta-D-Fructose 6-phosphate[R02740]; beta-D-Glucose 6-phosphate <=> beta-D-Fructose 6-phosphate[R03321]	-	-	-
cluster_2932	319.04994637197865	12.225450525992462	1.1867182719143645	1.4872471417723387e-25	5.7052950595218394e-24	dispensable	S	Cupin superfamily (DUF985)	-	uncharacterized protein[K09705]	-	-	-	-	-
